"557","4","Enrique Lopez","Team Spain Red","Wurmwood 1","Circle Orboros","Nuno Sequeira","1","5","92","Scenario","Extraction"
"557","4","Nuno Sequeira","Team Portugal Prime","Terminus 1 ","Cryx","Enrique Lopez","0","0","36","Scenario","Extraction"
"558","4","Alexis Vallalta","Team Portugal Prime","Lucant 1","Convergence of Cyriss","Dorian Gordon","0","0","37","Caster Kill","Extraction"
"558","4","Dorian Gordon","Team Spain Red","Stryker 2","Cygnar","Alexis Vallalta","1","4","107","Caster Kill","Extraction"
"559","4","Javier Sanchez","Team Spain Red","Irusk 2","Khador","Paulo Morais","1","2","82","Caster Kill","Extraction"
"559","4","Paulo Morais","Team Portugal Prime","Haley 2","Cygnar","Javier Sanchez","0","0","46","Caster Kill","Extraction"
"560","4","Joao Morais","Team Portugal Prime","Rasheth 1","Skorne","Raul Segado","1","0","85","Deathclock","Extraction"
"560","4","Raul Segado","Team Spain Red","Deneghra 1 ","Cryx","Joao Morais","0","2","53","Deathclock","Extraction"
"561","4","Brent Simon","Team USA White","Absylonia 2","Legion of Everblight","Christoffer Wedding","0","1","26","Caster Kill","Extraction"
"561","4","Christoffer Wedding","Team Sweden Nobel","Issyria 1","Retribution of Scyrah","Brent Simon","1","4","109","Caster Kill","Extraction"
"562","4","Andreas Holm","Team Sweden Nobel","Ossyan 1","Retribution of Scyrah","Trevor Attridge","0","1","21","Caster Kill","Extraction"
"562","4","Trevor Attridge","Team USA White","Sloan 1","Cygnar","Andreas Holm","1","1","59","Caster Kill","Extraction"
"563","4","Chris Green","Team USA White","Kaya 2","Circle Orboros","Filip Zingmark","0","0","37","Scenario","Extraction"
"563","4","Filip Zingmark","Team Sweden Nobel","Tanith 1","Circle Orboros","Chris Green","1","0","52","Scenario","Extraction"
"564","4","Olov Winroth","Team Sweden Nobel","Haley 3","Cygnar","Trevor Christensen","1","5","48","Scenario","Extraction"
"564","4","Trevor Christensen","Team USA White","Makeda 2","Skorne","Olov Winroth","0","0","12","Scenario","Extraction"
"565","4","Johan Dyrlind","Team Sweden Nobel","Karchev 1","Khador","Michael Ireland","1","4","95","Caster Kill","Extraction"
"565","4","Michael Ireland","Team USA White","Helynna 1","Retribution of Scyrah","Johan Dyrlind","0","0","37","Caster Kill","Extraction"
"566","4","Alessandro Montagnani","Team Italy Michaelangelo","Gunnbjorn 1","Trollblood","Ben Fuzi","0","0","0","Scenario","Extraction"
"566","4","Ben Fuzi","Team Germany Black","Haley 2","Cygnar","Alessandro Montagnani","1","5","52","Scenario","Extraction"
"567","4","Daniele Diaspro","Team Italy Michaelangelo","Ossyan 1 ","Retribution of Scyrah","Moritz Riegler","1","5","92","Scenario","Extraction"
"567","4","Moritz Riegler","Team Germany Black","Ossyan 1","Retribution of Scyrah","Daniele Diaspro","0","1","24","Scenario","Extraction"
"568","4","Marco Elitropi","Team Italy Michaelangelo"," High Reclaimer 1","Protectorate of Menoth","Sascha Maisel","0","3","52","Scenario","Extraction"
"568","4","Sascha Maisel","Team Germany Black","High Reclaimer 2","Protectorate of Menoth","Marco Elitropi","1","5","85","Scenario","Extraction"
"569","4","Emiliano Traversi","Team Italy Michaelangelo","Thagrosh 1","Legion of Everblight","Robin Maukisch","0","1","21","Scenario","Extraction"
"569","4","Robin Maukisch","Team Germany Black","Wurmwood 1","Circle Orboros","Emiliano Traversi","1","5","44","Scenario","Extraction"
"570","4","Dominik de Cassan","Team Germany Black","Directrix 1","Convergence of Cyriss","Edoardo Rinaldi","1","5","60","Scenario","Extraction"
"570","4","Edoardo Rinaldi","Team Italy Michaelangelo","Haley 2","Cygnar","Dominik de Cassan","0","3","12","Scenario","Extraction"
"571","4","Aleksei Guk","Team Russia Desmans","Helynna 1","Retribution of Scyrah","Fraser Phillips","0","0","46","Caster Kill","Extraction"
"571","4","Fraser Phillips","Team Middle East","Caine 2","Cygnar","Aleksei Guk","1","0","63","Caster Kill","Extraction"
"572","4","Joseph Hanna","Team Middle East","Hexeris 2","Skorne","Konstantin Kruchinin","0","2","45","Scenario","Extraction"
"572","4","Konstantin Kruchinin","Team Russia Desmans","Sloan 1","Cygnar","Joseph Hanna","1","5","102","Scenario","Extraction"
"573","4","Bryce Geeraert","Team Middle East","Wurmwood 1","Circle Orboros","Kirill Ustilovskiy ","1","4","38","Deathclock","Extraction"
"573","4","Kirill Ustilovskiy ","Team Russia Desmans","Karchev 1","Khador","Bryce Geeraert","0","0","39","Deathclock","Extraction"
"574","4","Dmitrii Tochenov","Team Russia Desmans","Vyros 2","Retribution of Scyrah","Eric Liu ","1","0","71","Caster Kill","Extraction"
"574","4","Eric Liu ","Team Middle East","Asphyxious 3","Cryx","Dmitrii Tochenov","0","2","34","Caster Kill","Extraction"
"575","4","Alexander Loginov","Team Russia Desmans","Nemo 1","Cygnar","Josh Blakemore","0","0","61","Caster Kill","Extraction"
"575","4","Josh Blakemore","Team Middle East","Severius 2","Protectorate of Menoth","Alexander Loginov","1","3","75","Caster Kill","Extraction"
"576","4","Aaron Wale","Team Australia Koala","Scaverous 1 ","Cryx","Laurens Tanguy","1","0","67","Caster Kill","Extraction"
"576","4","Laurens Tanguy","Team Belgium Prinzesschen","Kaelyssa 1 ","Retribution of Scyrah","Aaron Wale","0","2","22","Caster Kill","Extraction"
"577","4","Dirk Pintjens","Team Belgium Prinzesschen","High Reclaimer 1","Protectorate of Menoth","Jeff Galea","0","0","22","Scenario","Extraction"
"577","4","Jeff Galea","Team Australia Koala","Kaelyssa 1","Retribution of Scyrah","Dirk Pintjens","1","5","36","Scenario","Extraction"
"578","4","David Potts","Team Australia Koala","Xerxis 1","Skorne","Tommy Geuns","0","0","65","Scenario","Extraction"
"578","4","Tommy Geuns","Team Belgium Prinzesschen","Maddox 1","Cygnar","David Potts","1","5","103","Scenario","Extraction"
"579","4","Klaas Luyckx","Team Belgium Prinzesschen","Madrak 2","Trollblood","Peter Bates","0","0","23","Deathclock","Extraction"
"579","4","Peter Bates","Team Australia Koala","Reznik 2 ","Protectorate of Menoth","Klaas Luyckx","1","1","81","Deathclock","Extraction"
"580","4","Josh Bates","Team Australia Koala","Caine 2","Cygnar","Wout Maerschalck","1","1","81","Caster Kill","Extraction"
"580","4","Wout Maerschalck","Team Belgium Prinzesschen","Sloan 1","Cygnar","Josh Bates","0","0","31","Caster Kill","Extraction"
"581","4","Andre Valentim","Team Portugal Primal","Issyria 1","Retribution of Scyrah","Jeff Everitt","0","2","36","Caster Kill","Extraction"
"581","4","Jeff Everitt","Team Canada Moose","Butcher 1","Khador","Andre Valentim","1","4","80","Caster Kill","Extraction"
"582","4","Bruno Settimelli","Team Portugal Primal","Madrak 2","Trollblood","Cory Doyle","0","0","32","Caster Kill","Extraction"
"582","4","Cory Doyle","Team Canada Moose","Kreoss 3","Protectorate of Menoth","Bruno Settimelli","1","4","98","Caster Kill","Extraction"
"583","4","Joao Isidro","Team Portugal Primal","Wurmwood 1","Circle Orboros","Lukasz Kruszenski","1","5","39","Scenario","Extraction"
"583","4","Lukasz Kruszenski","Team Canada Moose","Vayl 2","Legion of Everblight","Joao Isidro","0","2","58","Scenario","Extraction"
"584","4","Alberto Santos","Team Portugal Primal","Vladimir 1","Khador","RJ Marchant","0","0","0","Caster Kill","Extraction"
"584","4","RJ Marchant","Team Canada Moose","Lylyth 3","Legion of Everblight","Alberto Santos","1","0","71","Caster Kill","Extraction"
"585","4","Dustin Mcwhirter","Team Canada Moose","Stryker 2","Cygnar","Luis Leite","1","0","85","Caster Kill","Extraction"
"585","4","Luis Leite","Team Portugal Primal","Severius 2","Protectorate of Menoth","Dustin Mcwhirter","0","0","20","Caster Kill","Extraction"
"586","4","Jan Kleva Ivancic","Team Slovenia","Butcher 3","Khador","Jiri Kares","1","2","117","Caster Kill","Extraction"
"586","4","Jiri Kares","Team Czech Republic White","Wurmwood 1","Circle Orboros","Jan Kleva Ivancic","0","4","74","Caster Kill","Extraction"
"587","4","Maksimiljan Galos ","Team Slovenia","Wurmwood 1 ","Circle Orboros","Vojtech Medonos","0","0","47","Caster Kill","Extraction"
"587","4","Vojtech Medonos","Team Czech Republic White","Doomshaper 2","Trollblood","Maksimiljan Galos ","1","1","89","Caster Kill","Extraction"
"588","4","Jean-Sebastien Imbeau","Team Slovenia","Kreoss 1","Protectorate of Menoth","Josef Skladanka","1","1","35","Caster Kill","Extraction"
"588","4","Josef Skladanka","Team Czech Republic White","Haley 3","Cygnar","Jean-Sebastien Imbeau","0","0","1","Caster Kill","Extraction"
"589","4","Brin Blatnik","Team Slovenia","Doomshaper 2","Trollblood","Stepan Slavik","1","5","113","Caster Kill","Extraction"
"589","4","Stepan Slavik","Team Czech Republic White","Absylonia 2 ","Legion of Everblight","Brin Blatnik","0","0","19","Caster Kill","Extraction"
"590","4","Tomas Sedlon","Team Czech Republic White","Butcher 3","Khador","Tomaz Kovacic","1","5","33","Scenario","Extraction"
"590","4","Tomaz Kovacic","Team Slovenia","Sloan 1","Cygnar","Tomas Sedlon","0","0","9","Scenario","Extraction"
"591","4","Kevin Aourragh","Team France Obelix","Skarre 1","Cryx","Martin Hornacek","0","0","12","Deathclock","Extraction"
"591","4","Martin Hornacek","Team Austria Schnitzel","Hexeris 2","Skorne","Kevin Aourragh","1","5","95","Deathclock","Extraction"
"592","4","Adrien Cahier","Team France Obelix","Irusk 2","Khador","Erich Hochauer","1","3","112","Caster Kill","Extraction"
"592","4","Erich Hochauer","Team Austria Schnitzel","Directrix 1","Convergence of Cyriss","Adrien Cahier","0","0","69","Caster Kill","Extraction"
"593","4","Alexandre Maiffret","Team France Obelix","Grayle 1","Circle Orboros","Florian Hartmann","0","3","93","Deathclock","Extraction"
"593","4","Florian Hartmann","Team Austria Schnitzel","Vyros 2","Retribution of Scyrah","Alexandre Maiffret","1","3","100","Deathclock","Extraction"
"594","4","Kevin Maeder","Team France Obelix","Rhyas 1","Legion of Everblight","Stefan Riegler","1","0","68","Caster Kill","Extraction"
"594","4","Stefan Riegler","Team Austria Schnitzel","Butcher 3","Khador","Kevin Maeder","0","0","53","Caster Kill","Extraction"
"595","4","Baptiste Schmittlin","Team France Obelix","Severius 2","Protectorate of Menoth","Wolfgang Weber","1","0","42","Caster Kill","Extraction"
"595","4","Wolfgang Weber","Team Austria Schnitzel","Witch coven 1","Cryx","Baptiste Schmittlin","0","2","4","Caster Kill","Extraction"
"596","4","Conor Burnell","Team Ireland Ceol","Madrak 2 ","Trollblood","Yang Song","1","2","26","Deathclock","Extraction"
"596","4","Yang Song","Team China Baizen","Ossyan 1","Retribution of Scyrah","Conor Burnell","0","3","51","Deathclock","Extraction"
"597","4","Lei","Team China Baizen","Lylyth 3","Legion of Everblight","Pete Croft","1","0","95","Caster Kill","Extraction"
"597","4","Pete Croft","Team Ireland Ceol","Absylonia 2","Legion of Everblight","Lei","0","0","0","Caster Kill","Extraction"
"598","4","Pat Dunford","Team Ireland Ceol","Haley 2","Cygnar","Youwei Wu","1","5","30","Scenario","Extraction"
"598","4","Youwei Wu","Team China Baizen","Lucant 1","Convergence of Cyriss","Pat Dunford","0","2","6","Scenario","Extraction"
"599","4","Mark Hayes","Team Ireland Ceol","Ossyan 1","Retribution of Scyrah","Wei Jin","0","1","69","Unspecified","Extraction"
"599","4","Wei Jin","Team China Baizen","Karchev 1","Khador","Mark Hayes","1","0","83","Unspecified","Extraction"
"600","4","Eoin Brennan","Team Ireland Ceol","Wurmwood 1 ","Circle Orboros","Gua","1","5","83","Scenario","Extraction"
"600","4","Gua","Team China Baizen","Madrak 2","Trollblood","Eoin Brennan","0","1","23","Scenario","Extraction"
"601","4","Gabor Wolf","Team Hungary","Karchev 1","Khador","Lukáš Maršík","1","5","72","Scenario","Extraction"
"601","4","Lukáš Maršík","Team Czech Republic Red","Doomshaper 2","Trollblood","Gabor Wolf","0","4","48","Scenario","Extraction"
"602","4","Daniel Bogdanoski","Team Czech Republic Red","Vladimir 2","Khador","Zoltán Gaál","0","0","10","Caster Kill","Extraction"
"602","4","Zoltán Gaál","Team Hungary","Scaverous 1","Cryx","Daniel Bogdanoski","1","0","42","Caster Kill","Extraction"
"603","4","Loránd Sövényházi","Team Hungary","Borka 1","Trollblood","Michal Dzurenda","1","5","50","Scenario","Extraction"
"603","4","Michal Dzurenda","Team Czech Republic Red","Issyria 1","Retribution of Scyrah","Loránd Sövényházi","0","0","30","Scenario","Extraction"
"604","4","Rudolf Edlmayer","Team Hungary","Nemo 1","Cygnar","Tomáš Pešták","1","3","101","Caster Kill","Extraction"
"604","4","Tomáš Pešták","Team Czech Republic Red"," Skarre 2","Cryx","Rudolf Edlmayer","0","1","28","Caster Kill","Extraction"
"605","4","Adam Tuma","Team Czech Republic Red","Severius 2","Protectorate of Menoth","Csaba Mile","1","4","66","Deathclock","Extraction"
"605","4","Csaba Mile","Team Hungary","Irusk 2","Khador","Adam Tuma","0","4","48","Deathclock","Extraction"
"606","4","Chen Ge","Team China Egg Roll","Amon 1","Protectorate of Menoth","Daniel Porter","0","0","0","Caster Kill","Extraction"
"606","4","Daniel Porter","Team Ireland Craic","Haley 2","Cygnar","Chen Ge","1","0","90","Caster Kill","Extraction"
"607","4","He Jiang","Team China Egg Roll","Madrak 2","Trollblood","Rob Read","0","0","0","Caster Kill","Extraction"
"607","4","Rob Read","Team Ireland Craic","Kreoss 1","Protectorate of Menoth","He Jiang","1","0","96","Caster Kill","Extraction"
"608","4","Jason Mcleod","Team China Egg Roll","Arkadius 1","Minions","Michael Porter","0","3","3","Caster Kill","Extraction"
"608","4","Michael Porter","Team Ireland Craic","Vayl 2 ","Legion of Everblight","Jason Mcleod","1","0","105","Caster Kill","Extraction"
"609","4","Guanbo Liu","Team China Egg Roll","Deneghra 1","Cryx","Patrick Long","1","5","36","Scenario","Extraction"
"609","4","Patrick Long","Team Ireland Craic","Madrak 2 ","Trollblood","Guanbo Liu","0","0","8","Scenario","Extraction"
"610","4","Ciaran Bolger","Team Ireland Craic","Naaresh 1","Skorne","Luke Pollard","0","3","73","Scenario","Extraction"
"610","4","Luke Pollard","Team China Egg Roll","Kromac 2","Circle Orboros","Ciaran Bolger","1","5","76","Scenario","Extraction"
"611","4","Antoine Granet Tza","Team France Asterix","Wurmwood 1","Circle Orboros","Bogdan Novikov","1","5","85","Scenario","Extraction"
"611","4","Bogdan Novikov","Team Russia Bears","Baldur 2","Circle Orboros","Antoine Granet Tza","0","0","68","Scenario","Extraction"
"612","4","Andrei Ivanov","Team Russia Bears","Witch coven 1","Cryx","Matthieu Vega Mouskapet","0","3","22","Deathclock","Extraction"
"612","4","Matthieu Vega Mouskapet","Team France Asterix","Scaverous 1","Cryx","Andrei Ivanov","1","3","72","Deathclock","Extraction"
"613","4","Mikhail Novikov","Team Russia Bears","Amon 1","Protectorate of Menoth","Victor Pons Tec","1","3","30","Caster Kill","Extraction"
"613","4","Victor Pons Tec","Team France Asterix","Madrak 2","Trollblood","Mikhail Novikov","0","1","13","Caster Kill","Extraction"
"614","4","Artem Volik","Team Russia Bears","Ossyan 1","Retribution of Scyrah","Julien Dupoirieux Gamin","1","0","90","Caster Kill","Extraction"
"614","4","Julien Dupoirieux Gamin","Team France Asterix","Baldur 2","Circle Orboros","Artem Volik","0","0","47","Caster Kill","Extraction"
"615","4","Dmitry Khalansky","Team Russia Bears","Haley 2","Cygnar","Pierre Arnauld de Seze Connetable","1","5","82","Scenario","Extraction"
"615","4","Pierre Arnauld de Seze Connetable","Team France Asterix","vHarkevich 1 ","Khador","Dmitry Khalansky","0","0","21","Scenario","Extraction"
"616","4","Hinnerk Fischer","Team Germany Red","Severius 2 ","Protectorate of Menoth","Jakub Irzyk","0","0","10","Caster Kill","Extraction"
"616","4","Jakub Irzyk","Team Poland Wisents","Stryker 2","Cygnar","Hinnerk Fischer","1","0","89","Caster Kill","Extraction"
"617","4","Florian Platte","Team Germany Red","High Reclaimer 1 ","Retribution of Scyrah","Konrad Sosnowski","1","0","18","Caster Kill","Extraction"
"617","4","Konrad Sosnowski","Team Poland Wisents","Witch coven 1","Cryx","Florian Platte","0","4","26","Caster Kill","Extraction"
"618","4","Alfredo Virgillito","Team Germany Red","Madrak 2","Trollblood","Tomasz Tutaj","0","2","11","Caster Kill","Extraction"
"618","4","Tomasz Tutaj","Team Poland Wisents","High Reclaimer 1","Protectorate of Menoth","Alfredo Virgillito","1","0","65","Caster Kill","Extraction"
"619","4","Marcin Mycek","Team Poland Wisents","Ossrum 1","Mercenaries","Martin Huf","1","1","97","Caster Kill","Extraction"
"619","4","Martin Huf","Team Germany Red","Kallus 1","Legion of Everblight","Marcin Mycek","0","3","33","Caster Kill","Extraction"
"620","4","Artur Rietz","Team Poland Wisents","Krueger 1","Circle Orboros","Niels Pecherz","0","1","38","Deathclock","Extraction"
"620","4","Niels Pecherz","Team Germany Red","Vyros 2","Retribution of Scyrah","Artur Rietz","1","4","74","Deathclock","Extraction"
"621","4","Ben diBosdari","Team England Lions","Lucant 1","Convergence of Cyriss","Christopher Muller","1","5","25","Scenario","Extraction"
"621","4","Christopher Muller","Team Germany Gold","High Reclaimer 1","Protectorate of Menoth","Ben diBosdari","0","0","6","Scenario","Extraction"
"622","4","Christian Metz","Team Germany Gold","Vladimir 1","Khador","Dom Leedham","1","4","110","Caster Kill","Extraction"
"622","4","Dom Leedham","Team England Lions","Haley 2","Cygnar","Christian Metz","0","0","6","Caster Kill","Extraction"
"623","4","Bernhard Fischer","Team Germany Gold","Kaya 2","Circle Orboros","Brett Wilkie","1","5","42","Scenario","Extraction"
"623","4","Brett Wilkie","Team England Lions","Baldur 2 ","Circle Orboros","Bernhard Fischer","0","4","40","Scenario","Extraction"
"624","4","Nathan Hoole","Team England Lions","Stryker 2","Cygnar","Philipp Schaper","0","0","0","Caster Kill","Extraction"
"624","4","Philipp Schaper","Team Germany Gold","Ravyn 1","Retribution of Scyrah","Nathan Hoole","1","0","54","Caster Kill","Extraction"
"625","4","Matt Goligher","Team England Lions","Ragnor 1","Trollblood","Moritz Gatt","0","0","61","Scenario","Extraction"
"625","4","Moritz Gatt","Team Germany Gold","Amon 1","Protectorate of Menoth","Matt Goligher","1","5","49","Scenario","Extraction"
"626","4","Jonas Brand","Team Norway Red","Kromac 1","Circle Orboros","Scott Hooper-Jones","1","5","81","Scenario","Extraction"
"626","4","Scott Hooper-Jones","Team Wales Crafanc","Montador 1","Mercenaries","Jonas Brand","0","2","23","Scenario","Extraction"
"627","4","Alun Evans","Team Wales Crafanc","Kreoss 1","Protectorate of Menoth","Terje Boye","1","0","97","Caster Kill","Extraction"
"627","4","Terje Boye","Team Norway Red","Butcher 3","Khador","Alun Evans","0","0","10","Caster Kill","Extraction"
"628","4","Adam Jones","Team Wales Crafanc","Madrak 2 ","Trollblood","Gard Andresen","0","1","57","Scenario","Extraction"
"628","4","Gard Andresen","Team Norway Red","Kaelyssa 1 ","Retribution of Scyrah","Adam Jones","1","5","83","Scenario","Extraction"
"629","4","Ben Jenkins","Team Wales Crafanc","Goreshade 1 ","Cryx","Jakub Grzegorzek","0","3","49","Caster Kill","Extraction"
"629","4","Jakub Grzegorzek","Team Norway Red","High Reclaimer 1","Protectorate of Menoth","Ben Jenkins","1","3","102","Caster Kill","Extraction"
"630","4","Jarle Svendsrud","Team Norway Red","Haley 2","Cygnar","Rhys Phillips","1","3","83","Caster Kill","Extraction"
"630","4","Rhys Phillips","Team Wales Crafanc","Helynna 1","Retribution of Scyrah","Jarle Svendsrud","0","0","0","Caster Kill","Extraction"
"631","4","Andrea Cesana","Team Italy Leonardo","Vladimir 1","Khador","Phil Shaw","0","0","6","Caster Kill","Extraction"
"631","4","Phil Shaw","Team England Roses","Vladimir 2","Khador","Andrea Cesana","1","5","57","Caster Kill","Extraction"
"632","4","Francesco Recchiuti","Team Italy Leonardo","Deneghra 1","Cryx","Ryan Evans","1","0","58","Caster Kill","Extraction"
"632","4","Ryan Evans","Team England Roses","Deneghra 1","Cryx","Francesco Recchiuti","0","0","6","Caster Kill","Extraction"
"633","4","Diego Moruzzo","Team Italy Leonardo","Reznik 1","Protectorate of Menoth","Jun Chan","0","3","52","Scenario","Extraction"
"633","4","Jun Chan","Team England Roses","Issyria 1","Retribution of Scyrah","Diego Moruzzo","1","5","75","Scenario","Extraction"
"634","4","Davide Insinna","Team Italy Leonardo","Madrak 2","Trollblood","Jim Gradwell","0","1","10","Caster Kill","Extraction"
"634","4","Jim Gradwell","Team England Roses","Tanith 1","Circle Orboros","Davide Insinna","1","3","84","Caster Kill","Extraction"
"635","4","Toby Nathan","Team England Roses","Ragnor 1","Trollblood","Vincenzo Rotondo","1","0","66","Caster Kill","Extraction"
"635","4","Vincenzo Rotondo","Team Italy Leonardo","Haley 2","Cygnar","Toby Nathan","0","0","4","Caster Kill","Extraction"
"636","4","Aleksandr Blumental","Team Latvia","Vladimir 2","Khador","David Smith","1","5","70","Scenario","Extraction"
"636","4","David Smith","Team USA Red","Ossrum 1","Mercenaries","Aleksandr Blumental","0","0","25","Scenario","Extraction"
"637","4","Andrei Isaev","Team Latvia","Sloan 1","Cygnar","Bret Fogel","1","1","82","Caster Kill","Extraction"
"637","4","Bret Fogel","Team USA Red","Wurmwood 1","Trollblood","Andrei Isaev","0","0","31","Caster Kill","Extraction"
"638","4","Billy Robin","Team USA Red","Caine 2","Cygnar","Eduard Berdjugin","1","5","18","Scenario","Extraction"
"638","4","Eduard Berdjugin","Team Latvia","Lylyth 3","Legion of Everblight","Billy Robin","0","0","93","Scenario","Extraction"
"639","4","Dmitri Petchonkin","Team Latvia","Wurmwood 1","Circle Orboros","Mike Puryear","0","0","17","Scenario","Extraction"
"639","4","Mike Puryear","Team USA Red","Harbinger 1 ","Protectorate of Menoth","Dmitri Petchonkin","1","5","80","Scenario","Extraction"
"640","4","Jason Flanzer","Team USA Red","Gunnbjorn 1","Trollblood","Sergei Lakissov","1","5","51","Scenario","Extraction"
"640","4","Sergei Lakissov","Team Latvia","Cyphon 1","Mercenaries","Jason Flanzer","0","4","15","Scenario","Extraction"
"641","4","Bubba Dalton","Team Canada Goose","Karchev 1","Khador","Chris Davies","1","5","43","Scenario","Extraction"
"641","4","Chris Davies","Team Australia Echidna ","Irusk 2","Khador","Bubba Dalton","0","2","56","Scenario","Extraction"
"642","4","Chris Orr","Team Canada Goose","Lylyth 3","Legion of Everblight","Dylan Simmer","0","2","9","Caster Kill","Extraction"
"642","4","Dylan Simmer","Team Australia Echidna ","Rahn 1","Retribution of Scyrah","Chris Orr","1","0","86","Caster Kill","Extraction"
"643","4","David Beauchamp","Team Canada Goose","Ossyan 1","Retribution of Scyrah","Jack Ding","1","0","100","Caster Kill","Extraction"
"643","4","Jack Ding","Team Australia Echidna ","High Reclaimer 1 ","Protectorate of Menoth","David Beauchamp","0","0","32","Caster Kill","Extraction"
"644","4","Chandler Davidson","Team Canada Goose","Severius 2","Protectorate of Menoth","Tom Guan","0","0","38","Caster Kill","Extraction"
"644","4","Tom Guan","Team Australia Echidna ","Wurmwood 1","Circle Orboros","Chandler Davidson","1","0","76","Caster Kill","Extraction"
"645","4","Colin Hill","Team Australia Echidna ","Rask 1","Minions","Tim Fung","1","0","50","Deathclock","Extraction"
"645","4","Tim Fung","Team Canada Goose","Wurmwood 1","Circle Orboros","Colin Hill","0","1","0","Deathclock","Extraction"
"646","4","Benoit Van Lee","Team Belgium Victorious Secret","Magnus 2","Mercenaries","Fredrik Rabén","0","4","71","Deathclock","Extraction"
"646","4","Fredrik Rabén","Team Sweden Bofors","Haley 2","Cygnar","Benoit Van Lee","1","4","98","Deathclock","Extraction"
"647","4","Gustav Linderup","Team Sweden Bofors","Harbinger 1","Protectorate of Menoth","Niels De Vlieger","0","3","55","Deathclock","Extraction"
"647","4","Niels De Vlieger","Team Belgium Victorious Secret","Kallus 1","Legion of Everblight","Gustav Linderup","1","0","36","Deathclock","Extraction"
"648","4","Tim Bossuyt","Team Belgium Victorious Secret","Scaverous 1 ","Cryx","Torbjorn Hansson","0","2","55","Caster Kill","Extraction"
"648","4","Torbjorn Hansson","Team Sweden Bofors","Vayl 2 ","Legion of Everblight","Tim Bossuyt","1","5","102","Caster Kill","Extraction"
"649","4","Christophe Dirckx","Team Belgium Victorious Secret","Sorscha 1 ","Khador","Niklas Bergmark","0","0","26","Caster Kill","Extraction"
"649","4","Niklas Bergmark","Team Sweden Bofors","Borka 1","Trollblood","Christophe Dirckx","1","1","61","Caster Kill","Extraction"
"650","4","Ola Segerberg","Team Sweden Bofors","Vyros 2","Retribution of Scyrah","Steven De Canck","1","5","103","Scenario","Extraction"
"650","4","Steven De Canck","Team Belgium Victorious Secret","Irusk 2","Khador","Ola Segerberg","0","1","44","Scenario","Extraction"
"651","4","Dave den Ouden","Team Netherlands Rembrandt","Calandra 1","Trollblood","Tero Sarkijarvi","0","2","52","Scenario","Extraction"
"651","4","Tero Sarkijarvi","Team Finland Väinämöinen","Goreshade 1","Cryx","Dave den Ouden","1","5","94","Scenario","Extraction"
"652","4","Mikko Heinola","Team Finland Väinämöinen","Amon 1","Protectorate of Menoth","Tom Starren","0","0","83","Caster Kill","Extraction"
"652","4","Tom Starren","Team Netherlands Rembrandt","Karchev 1","Khador","Mikko Heinola","1","2","101","Caster Kill","Extraction"
"653","4","Anjo Brand","Team Netherlands Rembrandt","Vyros 1","Retribution of Scyrah","Tatu Purhonen","0","0","29","Caster Kill","Extraction"
"653","4","Tatu Purhonen","Team Finland Väinämöinen","Kromac 2","Circle Orboros","Anjo Brand","1","5","121","Caster Kill","Extraction"
"654","4","Jaakko Uusitupa","Team Finland Väinämöinen","Haley 2","Cygnar","Vincent van der Bijl","0","4","81","Caster Kill","Extraction"
"654","4","Vincent van der Bijl","Team Netherlands Rembrandt","Asphyxious 3 ","Cryx","Jaakko Uusitupa","1","2","95","Caster Kill","Extraction"
"655","4","Pauli Lehtoranta","Team Finland Väinämöinen","Rask 1","Minions","William Bekkema","1","1","63","Caster Kill","Extraction"
"655","4","William Bekkema","Team Netherlands Rembrandt","Axis 1","Convergence of Cyriss","Pauli Lehtoranta","0","1","36","Caster Kill","Extraction"
"656","4","Fraser McFetridge","Team Scotland Irn","Rask 1","Minions","George Banavos","1","2","80","Deathclock","Extraction"
"656","4","George Banavos","Team Greece Prime","Rasheth 1","Skorne","Fraser McFetridge","0","0","37","Deathclock","Extraction"
"657","4","Bryce Johnston","Team Scotland Irn","Severius 1","Protectorate of Menoth","Orestis Argiropoulos","0","1","39","Scenario","Extraction"
"657","4","Orestis Argiropoulos","Team Greece Prime","Skarre 1","Cryx","Bryce Johnston","1","5","98","Scenario","Extraction"
"658","4","Nikos Kerazoglou","Team Greece Prime","Butcher 3","Khador","William Cruickshanks","0","2","6","Scenario","Extraction"
"658","4","William Cruickshanks","Team Scotland Irn","Directrix 1","Convergence of Cyriss","Nikos Kerazoglou","1","5","52","Scenario","Extraction"
"659","4","Michael Dick","Team Scotland Irn","Wurmwood 1","Circle Orboros","Panagiotis Demiris","1","5","117","Scenario","Extraction"
"659","4","Panagiotis Demiris","Team Greece Prime","Naaresh 1","Skorne","Michael Dick","0","3","25","Scenario","Extraction"
"660","4","Alasdair Johnstone","Team Scotland Irn","Haley 2","Cygnar","Dimitris Kasdiovasilis","1","2","108","Caster Kill","Extraction"
"660","4","Dimitris Kasdiovasilis","Team Greece Prime","Ragnor 1","Trollblood","Alasdair Johnstone","0","3","35","Caster Kill","Extraction"
"661","4","Byron Liles","Team Wales Dant","Madrak 2","Trollblood","Iiro Järvenpää","1","5","24","Scenario","Extraction"
"661","4","Iiro Järvenpää","Team Finland Ilmarinen","Zaal 1","Skorne","Byron Liles","0","0","54","Scenario","Extraction"
"662","4","Hermanni Raatevaara","Team Finland Ilmarinen","Irusk 2 ","Khador","Terry Slade","1","5","103","Scenario","Extraction"
